Feature,Target
79.15790437258485,210.11609864779928
78.96181427945538,202.6170494820037
9.120610304869036,45.3590870179078
49.442030470258146,124.65900315345033
5.755876001664428,22.520973562547482
54.95288823237355,142.98490999819214
44.1530501373377,134.85240418688159
88.77041827582998,233.8915934546907
35.09150125520787,108.04719853270602
11.706701642760587,24.411150376531747
14.299168205283586,48.41842317190156
76.15106317174723,209.27396588560245
61.82180633162611,165.37735572181953
10.112267612279025,45.93547278135108
8.410680611499743,25.853817027745635
70.096913145912,199.3357572666358
7.276300636419353,51.17973282724088
82.18600592903562,211.83662921819246
70.62422271564962,182.10553157511634
8.134878064189976,44.87103993165195
8.483771408519193,47.005149978605104
98.66395785011754,251.4312943537612
37.427079575612034,99.3658307680715
37.06421470668909,99.84269067811766
81.27995672575025,199.75538670403287
94.72485773838586,237.6256248811227
98.6001063822871,246.45885828819706
75.33781852589416,190.6665706636941
37.62595855309158,103.71804750886113
8.350071669866876,33.2173265000324
77.71469159274368,219.79173390999998
55.840424973580504,139.61752202656334
42.42220092469763,125.8987262965099
90.6354385094736,234.44870783142892
11.119748230615134,37.3047334800135
49.262510429085914,139.9044709943808
1.1353644767419069,1.6111909762317822
46.86606419941263,130.98925796037207
5.630327568183735,25.740341002589897
11.881791626807193,44.62899170709947
11.752624677710488,42.27324813335439
64.92103021160635,196.85557692812483
74.60448792654233,190.13381997384266
58.336876509715964,150.53222172427175
96.21725484745419,244.3117318543878
37.48705795237041,98.16287368932348
28.571208628186074,75.05415029740001
86.85991281894603,239.0399473584406
22.359583851945263,80.10400210976171
96.32225394406113,245.09817192265805
1.2154474689816341,4.715062941411798
96.98788267076391,257.1838622407738
4.315991195057611,15.267747544834316
89.11431136980711,239.1150966020729
52.77011090862999,143.95450748008795
99.29647961193004,243.08375787985278
7.379656473539886,43.92419319715033
55.38542844013208,166.4223478312854
96.9302535619099,246.19774699993087
52.30978441701488,136.89744544317736
62.93986381352625,170.2083134410647
69.57486889846172,187.28174014602453
45.454106476777326,130.22070891867162
62.75580800840635,186.99156540867938
58.43143119231002,154.30910570583458
90.11580104909889,227.30653017736267
4.5446380341457875,7.568402805219199
28.096318959223034,72.9314969986384
95.04114840765587,247.27160129040172
89.02637838909163,250.51152460790695
45.56567527857129,118.73807520606651
62.013259780153675,167.27102896677317
27.738118298113267,79.18106678455564
18.81211597237613,68.91422266542116
46.36984049399822,151.19392549373177
35.33522280260528,93.02936927731
58.365611185087204,151.0196335375358
7.773463696498483,39.875268011936924
97.43948076661665,260.41761681280474
98.62107444796028,275.01975937726104
